YEAR,EFFECTIVE_DATE,STYP,LEVL,RESD,EKU_ONLINE,HOURS,FTE
2122,25MAY2022:00:00:00,X,UG,R,N,121,10.08000
2122,25MAY2022:00:00:00,X,UG,R,Y,153,12.75000
2122,26MAY2022:00:00:00,C,GR,O,Y,7976,882.28000
2122,26MAY2022:00:00:00,C,GR,R,N,11228,1148.89000
2122,26MAY2022:00:00:00,C,GR,R,Y,9104,997.83000
2122,26MAY2022:00:00:00,C,UG,O,N,24584,1667.13000
2122,26MAY2022:00:00:00,C,UG,O,Y,12343,983.54000
2122,26MAY2022:00:00:00,C,UG,R,N,169806,11790.33000
2122,26MAY2022:00:00:00,C,UG,R,Y,27164,2155.71000
2122,26MAY2022:00:00:00,N,UG,O,Y,515,40.75000
2122,26MAY2022:00:00:00,N,UG,R,N,33553,2264.29000
2122,26MAY2022:00:00:00,N,UG,R,Y,1799,140.00000
2122,26MAY2022:00:00:00,P,GR,R,N,3516,346.11000
2122,26MAY2022:00:00:00,R,UG,O,Y,433,34.67000
2122,26MAY2022:00:00:00,R,UG,R,N,2705,201.33000
2122,26MAY2022:00:00:00,R,UG,R,Y,2292,186.25000
2122,26MAY2022:00:00:00,T,UG,O,N,1877,127.42000
2122,26MAY2022:00:00:00,T,UG,R,N,8766,620.00000
2122,26MAY2022:00:00:00,T,UG,R,Y,6658,534.50000
2122,26MAY2022:00:00:00,X,UG,R,N,124,10.33000
2122,27MAY2022:00:00:00,C,GR,R,N,11225,1148.22000
2122,27MAY2022:00:00:00,C,UG,O,N,24596,1668.17000
2122,27MAY2022:00:00:00,C,UG,O,Y,12346,983.79000
2122,27MAY2022:00:00:00,C,UG,R,N,169800,11789.42000
2122,27MAY2022:00:00:00,C,UG,R,Y,27155,2154.96000
2122,27MAY2022:00:00:00,P,GR,R,N,3522,346.44000
2122,28MAY2022:00:00:00,C,GR,R,N,11228,1148.22000
2122,28MAY2022:00:00:00,C,UG,O,Y,12350,984.13000
2122,28MAY2022:00:00:00,C,UG,R,N,169803,11789.67000
2122,28MAY2022:00:00:00,N,UG,R,N,33562,2265.04000
2122,28MAY2022:00:00:00,P,GR,R,N,3531,347.44000
2122,29MAY2022:00:00:00,C,UG,O,N,24592,1667.83000
2122,29MAY2022:00:00:00,C,UG,R,N,169806,11789.92000
2122,30MAY2022:00:00:00,C,GR,R,N,11225,1147.89000
2122,30MAY2022:00:00:00,C,GR,R,Y,9098,997.17000
2122,30MAY2022:00:00:00,P,GR,R,N,3534,347.78000
2122,30MAY2022:00:00:00,R,UG,R,N,2701,201.00000
2122,30MAY2022:00:00:00,T,UG,O,N,1883,127.92000
2122,31MAY2022:00:00:00,C,GR,O,N,2142,218.39000
2122,31MAY2022:00:00:00,C,GR,O,Y,7964,880.94000
2122,31MAY2022:00:00:00,C,GR,R,Y,9080,995.17000
